# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Sun Dec 12 13:44:06 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 9.95424 1.0619760752 2.4850234985    1.060  1.255  3.6709  2.844    3  0.000  0.446     0.00     0.00     0.00     0.00     0.00 -1  -7.5e-12      0.00 6.911e-01 2.937e-01 2.222e-03 1.223e-03 6.645e-03 -1.000 1.520e-02 1.633 4.072 3.100 2.051 1.420 0.923 0.193 -0.397 -0.479
0.0152 0.01508 9.95424 1.0623196363 2.4850859642    1.060  1.306  3.6685  2.783    3  0.000  0.446     0.00     0.00     0.00     0.00     0.00 -1 -9.06e-12      0.00 6.911e-01 2.937e-01 2.222e-03 1.224e-03 6.645e-03 -1.000 1.520e-02 1.504 3.995 2.998 1.937 1.299 0.796 0.057 -0.540 -0.623
0.0152 0.01508 9.95424 1.0626187325 2.4851405621    1.060  1.355  3.6661  2.724    3  0.000  0.446     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-11      0.00 6.911e-01 2.937e-01 2.221e-03 1.224e-03 6.646e-03 -1.000 1.520e-02 1.382 3.924 2.902 1.829 1.184 0.677 -0.072 -0.676 -0.761
0.0152 0.01508 9.95424 1.0629056692 2.4851927757    1.060  1.406  3.6635  2.664    3  0.000  0.446     0.00     0.00     0.00     0.00     0.00 -1 -1.31e-11      0.00 6.911e-01 2.937e-01 2.221e-03 1.225e-03 6.646e-03 -1.000 1.520e-02 1.255 3.851 2.803 1.719 1.066 0.553 -0.206 -0.818 -0.905
0.0152 0.01508 9.95424 1.0631661415 2.4852399826    1.060  1.455  3.6610  2.605    3  0.000  0.446     0.00     0.00     0.00     0.00     0.00 -1 -1.56e-11      0.00 6.911e-01 2.937e-01 2.221e-03 1.225e-03 6.646e-03 -1.000 1.520e-02 1.133 3.784 2.709 1.612 0.953 0.433 -0.335 -0.954 -1.044
0.0152 0.01508 9.95424 1.0634217262 2.4852864742    1.060  1.502  3.6585  2.548    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -1.86e-11      0.00 6.911e-01 2.937e-01 2.221e-03 1.225e-03 6.646e-03 -1.000 1.520e-02 1.016 3.721 2.620 1.512 0.844 0.319 -0.459 -1.086 -1.177
0.0152 0.01508 9.95424 1.0637545586 2.4853470325    1.061  1.546  3.6563  2.495    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1  -2.2e-11      0.00 6.911e-01 2.938e-01 2.220e-03 1.226e-03 6.646e-03 -1.000 1.520e-02 0.906 3.664 2.537 1.418 0.744 0.212 -0.575 -1.209 -1.302
0.0152 0.01508 9.95424 1.0639575720 2.4853837490    1.061  1.516  3.6583  2.533    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -1.99e-11      0.00 6.910e-01 2.938e-01 2.220e-03 1.226e-03 6.646e-03 -1.000 1.520e-02 0.981 3.690 2.587 1.478 0.811 0.285 -0.494 -1.122 -1.213
0.0152 0.01508 9.95424 1.0640932322 2.4854085445    1.061  1.474  3.6610  2.586    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-11      0.00 6.910e-01 2.938e-01 2.220e-03 1.226e-03 6.646e-03 -1.000 1.520e-02 1.085 3.734 2.660 1.564 0.905 0.386 -0.383 -1.002 -1.091
0.0152 0.01508 9.95424 1.0641047955 2.4854106903    1.061  1.471  3.6612  2.589    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -1.68e-11      0.00 6.910e-01 2.938e-01 2.220e-03 1.226e-03 6.646e-03 -1.000 1.520e-02 1.092 3.737 2.665 1.570 0.911 0.393 -0.375 -0.994 -1.083
0.0152 0.01508 9.95424 1.0642958879 2.4854452610    1.061  1.517  3.6587  2.533    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -1.96e-11      0.00 6.910e-01 2.938e-01 2.220e-03 1.227e-03 6.646e-03 -1.000 1.520e-02 0.977 3.678 2.579 1.472 0.806 0.281 -0.497 -1.124 -1.214
0.0152 0.01508 9.95424 1.0644921064 2.4854807854    1.061  1.565  3.6560  2.475    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -2.34e-11      0.00 6.910e-01 2.938e-01 2.219e-03 1.227e-03 6.646e-03 -1.000 1.520e-02 0.858 3.628 2.494 1.372 0.696 0.165 -0.624 -1.259 -1.351
0.0152 0.01508 9.95424 1.0646796227 2.4855148792    1.061  1.613  3.6532  2.416    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -2.79e-11      0.00 6.910e-01 2.938e-01 2.219e-03 1.227e-03 6.646e-03 -1.000 1.520e-02 0.738 3.590 2.413 1.271 0.586 0.047 -0.752 -1.395 -1.489
0.0152 0.01508 9.95424 1.0648481846 2.4855453968    1.061  1.659  3.6505  2.358    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -3.32e-11      0.00 6.910e-01 2.938e-01 2.219e-03 1.227e-03 6.646e-03 -1.000 1.520e-02 0.622 3.554 2.335 1.175 0.479 -0.066 -0.876 -1.527 -1.623
0.0152 0.01508 9.95424 1.0650081635 2.4855742455    1.061  1.707  3.6477  2.299    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -3.97e-11      0.00 6.910e-01 2.938e-01 2.219e-03 1.228e-03 6.646e-03 -1.000 1.520e-02 0.503 3.523 2.257 1.078 0.372 -0.182 -1.004 -1.662 -1.761
0.0152 0.01508 9.95424 1.0651488304 2.4855997562    1.061  1.753  3.6448  2.243    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -4.71e-11      0.00 6.910e-01 2.938e-01 2.219e-03 1.228e-03 6.646e-03 -1.000 1.520e-02 0.389 3.496 2.185 0.986 0.269 -0.292 -1.125 -1.793 -1.893
0.0152 0.01508 9.95424 1.0652811527 2.4856238365    1.061  1.799  3.6420  2.184    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1  -5.6e-11      0.00 6.910e-01 2.938e-01 2.219e-03 1.228e-03 6.646e-03 -1.000 1.520e-02 0.272 3.469 2.112 0.893 0.165 -0.405 -1.250 -1.926 -2.028
0.0152 0.01508 9.95424 1.0654004812 2.4856452942    1.061  1.845  3.6391  2.127    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -6.65e-11      0.00 6.910e-01 2.938e-01 2.218e-03 1.228e-03 6.646e-03 -1.000 1.520e-02 0.158 3.445 2.041 0.803 0.064 -0.515 -1.371 -2.056 -2.161
0.0152 0.01508 9.95424 1.0655095577 2.4856650829    1.060  1.890  3.6362  2.071    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -7.88e-11      0.00 6.910e-01 2.938e-01 2.218e-03 1.228e-03 6.646e-03 -1.000 1.520e-02 0.046 3.425 1.974 0.716 -0.034 -0.623 -1.492 -2.185 -2.292
0.0152 0.01508 9.95424 1.0656119585 2.4856836796    1.060  1.936  3.6332  2.013    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -9.36e-11      0.00 6.910e-01 2.938e-01 2.218e-03 1.229e-03 6.646e-03 -1.000 1.520e-02 -0.069 3.407 1.906 0.629 -0.134 -0.732 -1.614 -2.317 -2.426
0.0152 0.01508 9.95424 1.0657026768 2.4857001305    1.060  1.980  3.6303  1.956    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-10      0.00 6.910e-01 2.938e-01 2.218e-03 1.229e-03 6.646e-03 -1.000 1.520e-02 -0.180 3.366 1.841 0.541 -0.230 -0.837 -1.731 -2.439 -2.552
0.0152 0.01508 9.95424 1.0657856464 2.4857149124    1.060  2.024  3.6273  1.900    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -1.31e-10      0.00 6.910e-01 2.938e-01 2.218e-03 1.229e-03 6.647e-03 -1.000 1.520e-02 -0.290 3.319 1.778 0.456 -0.321 -0.939 -1.846 -2.558 -2.677
0.0152 0.01508 9.95424 1.0658636093 2.4857292175    1.060  2.069  3.6242  1.843    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-10      0.00 6.910e-01 2.938e-01 2.218e-03 1.229e-03 6.647e-03 -1.000 1.520e-02 -0.402 3.268 1.713 0.368 -0.416 -1.043 -1.964 -2.680 -2.805
0.0152 0.01508 9.95424 1.0659326315 2.4857416153    1.059  2.112  3.6212  1.788    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -1.82e-10      0.00 6.910e-01 2.938e-01 2.218e-03 1.229e-03 6.647e-03 -1.000 1.520e-02 -0.510 3.218 1.650 0.284 -0.506 -1.143 -2.077 -2.797 -2.928
0.0152 0.01508 9.95424 1.0659979582 2.4857532978    1.059  2.156  3.6181  1.731    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -2.16e-10      0.00 6.910e-01 2.938e-01 2.218e-03 1.229e-03 6.647e-03 -1.000 1.520e-02 -0.621 3.163 1.585 0.200 -0.597 -1.244 -2.193 -2.918 -3.054
0.0152 0.01508 9.95424 1.0660549402 2.4857637882    1.059  2.198  3.6151  1.677    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -2.53e-10      0.00 6.910e-01 2.938e-01 2.218e-03 1.229e-03 6.647e-03 -1.000 1.520e-02 -0.725 3.111 1.525 0.122 -0.681 -1.339 -2.302 -3.031 -3.174
0.0152 0.01508 9.95424 1.0661094189 2.4857735634    1.058  2.241  3.6119  1.621    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -2.98e-10      0.00 6.910e-01 2.938e-01 2.218e-03 1.229e-03 6.647e-03 -1.000 1.520e-02 -0.833 3.058 1.463 0.041 -0.769 -1.436 -2.414 -3.148 -3.297
0.0152 0.01508 9.95424 1.0661594868 2.4857826233    1.058  2.284  3.6088  1.566    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -3.51e-10      0.00 6.910e-01 2.938e-01 2.218e-03 1.229e-03 6.647e-03 -1.000 1.520e-02 -0.940 3.004 1.401 -0.037 -0.854 -1.532 -2.526 -3.264 -3.421
0.0152 0.01508 9.95424 1.0662044287 2.4857907295    1.057  2.325  3.6057  1.512    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -4.11e-10      0.00 6.910e-01 2.938e-01 2.218e-03 1.229e-03 6.647e-03 -1.000 1.520e-02 -1.043 2.950 1.344 -0.109 -0.934 -1.624 -2.633 -3.377 -3.541
0.0152 0.01508 9.95424 1.0662466288 2.4857983589    1.057  2.367  3.6025  1.457    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -4.83e-10      0.00 6.910e-01 2.938e-01 2.217e-03 1.229e-03 6.647e-03 -1.000 1.520e-02 -1.148 2.938 1.294 -0.176 -1.014 -1.720 -2.745 -3.497 -3.665
0.0152 0.01508 9.95424 1.0662850142 2.4858052731    1.056  2.408  3.5993  1.403    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -5.66e-10      0.00 6.910e-01 2.938e-01 2.217e-03 1.230e-03 6.647e-03 -1.000 1.520e-02 -1.250 2.937 1.248 -0.240 -1.091 -1.814 -2.855 -3.615 -3.789
0.0152 0.01508 9.95424 1.0663203001 2.4858117104    1.056  2.449  3.5961  1.349    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -6.61e-10      0.00 6.910e-01 2.938e-01 2.217e-03 1.230e-03 6.647e-03 -1.000 1.520e-02 -1.351 2.933 1.208 -0.295 -1.160 -1.906 -2.963 -3.733 -3.911
0.0152 0.01508 9.95424 1.0663533211 2.4858176708    1.055  2.489  3.5928  1.295    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -7.74e-10      0.00 6.910e-01 2.938e-01 2.217e-03 1.230e-03 6.647e-03 -1.000 1.520e-02 -1.453 2.930 1.167 -0.351 -1.231 -1.998 -3.073 -3.851 -4.035
0.0152 0.01508 9.95424 1.0663831234 2.4858229160    1.054  2.529  3.5896  1.242    3  0.000  0.445    12.64     9.13     6.38     4.91     3.99  4 -9.02e-10      0.00 6.910e-01 2.938e-01 2.217e-03 1.230e-03 6.647e-03 -1.000 1.520e-02 -1.552 2.929 1.129 -0.403 -1.298 -2.088 -3.180 -3.966 -4.154
0.0152 0.01508 9.95424 1.0664101839 2.4858279228    1.053  2.567  3.5863  1.191    3  0.000  0.445    14.08    10.03     6.97     5.38     4.37  3 -1.05e-09      0.00 6.910e-01 2.938e-01 2.217e-03 1.230e-03 6.647e-03 -1.000 1.520e-02 -1.648 2.926 1.099 -0.444 -1.355 -2.173 -3.284 -4.079 -4.272
0.0152 0.01508 9.95424 1.0664359331 2.4858324528    1.053  2.607  3.5830  1.137    3  0.000  0.445    15.72    11.04     7.64     5.91     4.80  3 -1.22e-09      0.00 6.910e-01 2.938e-01 2.217e-03 1.230e-03 6.647e-03 -1.000 1.520e-02 -1.747 2.924 1.069 -0.487 -1.413 -2.261 -3.391 -4.194 -4.393
0.0152 0.01508 9.95424 1.0664592981 2.4858367443    1.052  2.645  3.5797  1.086    3  0.000  0.445    17.49    12.11     8.35     6.46     5.25  3 -1.42e-09      0.00 6.910e-01 2.938e-01 2.217e-03 1.230e-03 6.647e-03 -1.000 1.520e-02 -1.842 2.922 1.041 -0.527 -1.469 -2.345 -3.493 -4.305 -4.509
0.0152 0.01508 9.95424 1.0664807558 2.4858405590    1.051  2.682  3.5763  1.035    3  0.000  0.445    19.44    13.28     9.12     7.07     5.74  3 -1.64e-09      0.00 6.910e-01 2.938e-01 2.217e-03 1.230e-03 6.647e-03 -1.000 1.520e-02 -1.935 2.917 1.024 -0.549 -1.510 -2.425 -3.596 -4.415 -4.624
0.0152 0.01508 9.95424 1.0665011406 2.4858443737    1.050  2.719  3.5729  0.983    3  0.000  0.445    21.65    14.57     9.97     7.74     6.29  3  -1.9e-09      0.00 6.910e-01 2.938e-01 2.217e-03 1.230e-03 6.647e-03 -1.000 1.520e-02 -2.028 2.916 1.010 -0.569 -1.551 -2.505 -3.698 -4.526 -4.740
0.0152 0.01508 9.95424 1.0665200949 2.4858477116    1.048  2.756  3.5694  0.932    3  0.000  0.445    24.08    15.99    10.89     8.46     6.88  3  -2.2e-09      0.00 6.910e-01 2.938e-01 2.217e-03 1.230e-03 6.647e-03 -1.000 1.520e-02 -2.121 2.917 1.000 -0.584 -1.587 -2.583 -3.801 -4.636 -4.856
0.0152 0.01508 9.95424 1.0665416718 2.4858515263    1.047  2.801  3.5651  0.869    3  0.000  0.445    27.41    17.89    12.12     9.44     7.67  3 -2.63e-09      0.00 6.910e-01 2.938e-01 2.217e-03 1.230e-03 6.647e-03 -1.000 1.520e-02 -2.233 2.916 1.003 -0.580 -1.615 -2.673 -3.926 -4.769 -4.996
0.0152 0.01508 9.95424 1.0665611029 2.4858551025    1.045  2.845  3.5609  0.808    3  0.000  0.445    31.11    19.98    13.47    10.50     8.54  3 -3.13e-09      0.00 6.910e-01 2.938e-01 2.217e-03 1.230e-03 6.647e-03 -1.000 1.520e-02 -2.341 2.915 1.008 -0.574 -1.640 -2.761 -4.047 -4.900 -5.133
0.0152 0.01508 9.95424 1.0665789843 2.4858584404    1.043  2.887  3.5566  0.748    3  0.000  0.445    35.27    22.28    14.94    11.67     9.49  2 -3.72e-09      0.00 6.910e-01 2.938e-01 2.217e-03 1.230e-03 6.647e-03 -1.000 1.520e-02 -2.448 2.913 1.029 -0.546 -1.650 -2.840 -4.167 -5.027 -5.268
0.0152 0.01508 9.95424 1.0665956736 2.4858613014    1.041  2.930  3.5523  0.687    3  0.000  0.445    39.98    24.84    16.58    12.97    10.56  2 -4.41e-09      0.00 6.910e-01 2.938e-01 2.217e-03 1.230e-03 6.647e-03 -1.000 1.520e-02 -2.554 2.912 1.058 -0.508 -1.653 -2.916 -4.286 -5.155 -5.403
0.0152 0.01508 9.95424 1.0666109324 2.4858641624    1.039  2.971  3.5479  0.627    3  0.000  0.445    45.26    27.66    18.37    14.40    11.72  2 -5.22e-09      0.00 6.910e-01 2.938e-01 2.217e-03 1.230e-03 6.647e-03 -1.000 1.520e-02 -2.658 2.911 1.100 -0.453 -1.645 -2.983 -4.403 -5.280 -5.535
0.0152 0.01508 9.95424 1.0666251183 2.4858665466    1.037  3.012  3.5435  0.568    3  0.000  0.445    51.19    30.78    20.35    15.98    13.00  2 -6.17e-09      0.00 6.910e-01 2.938e-01 2.217e-03 1.230e-03 6.647e-03 -1.000 1.520e-02 -2.759 2.911 1.157 -0.377 -1.623 -3.041 -4.519 -5.403 -5.666
0.0152 0.01508 9.95424 1.0666383505 2.4858689308    1.034  3.052  3.5390  0.508    3  0.000  0.445    57.89    34.25    22.53    17.72    14.42  2 -7.29e-09      0.00 6.910e-01 2.938e-01 2.217e-03 1.230e-03 6.647e-03 -1.000 1.520e-02 -2.860 2.911 1.221 -0.293 -1.597 -3.094 -4.634 -5.525 -5.796
0.0152 0.01508 9.95424 1.0666505098 2.4858713150    1.031  3.091  3.5346  0.450    3  0.000  0.445    65.30    38.01    24.89    19.61    15.97  2 -8.59e-09      0.00 6.910e-01 2.938e-01 2.217e-03 1.230e-03 6.647e-03 -1.000 1.520e-02 -2.958 2.913 1.310 -0.178 -1.552 -3.131 -4.748 -5.644 -5.924
0.0152 0.01508 9.95424 1.0666618347 2.4858732224    1.028  3.130  3.5301  0.392    3  0.000  0.445    73.61    42.18    27.48    21.68    17.66  2 -1.01e-08      0.00 6.910e-01 2.938e-01 2.217e-03 1.230e-03 6.647e-03 -1.000 1.520e-02 -3.055 2.917 1.403 -0.059 -1.505 -3.166 -4.860 -5.762 -6.050
0.0152 0.01508 9.95424 1.0666723251 2.4858751297    1.024  3.168  3.5257  0.335    3  0.000  0.445    82.86    46.73    30.30    23.95    19.51  2 -1.19e-08      0.00 6.910e-01 2.938e-01 2.217e-03 1.230e-03 6.647e-03 -1.000 1.520e-02 -3.150 2.919 1.526 0.096 -1.437 -3.170 -4.970 -5.877 -6.174
0.0152 0.01508 9.95424 1.0666821003 2.4858770370    1.021  3.205  3.5212  0.279    3  0.000  0.445    93.11    51.69    33.37    26.41    21.52  1 -1.39e-08      0.00 6.910e-01 2.938e-01 2.217e-03 1.230e-03 6.647e-03 -1.000 1.520e-02 -3.242 2.926 1.658 0.260 -1.363 -3.169 -5.078 -5.989 -6.295
0.0152 0.01508 9.95424 1.0666911602 2.4858784676    1.016  3.241  3.5167  0.223    3  0.000  0.445   104.55    57.14    36.72    29.11    23.73  1 -1.62e-08      0.00 6.910e-01 2.938e-01 2.217e-03 1.230e-03 6.647e-03 -1.000 1.520e-02 -3.332 2.933 1.817 0.465 -1.262 -3.137 -5.183 -6.099 -6.415
0.0152 0.01508 9.95424 1.0666998625 2.4858801365    1.012  3.277  3.5121  0.167    3  0.000  0.445   117.41    63.16    40.40    32.08    26.16  1 -1.88e-08      0.00 6.910e-01 2.938e-01 2.217e-03 1.230e-03 6.647e-03 -1.000 1.520e-02 -3.422 2.943 1.990 0.691 -1.149 -3.092 -5.287 -6.208 -6.534
0.0152 0.01508 9.95424 1.0667078495 2.4858815670    1.007  3.311  3.5076  0.112    3  0.000  0.445   131.52    69.65    44.35    35.28    28.77  1 -2.18e-08      0.00 6.910e-01 2.938e-01 2.217e-03 1.230e-03 6.647e-03 -1.000 1.520e-02 -3.508 2.948 2.141 0.888 -1.051 -3.050 -5.389 -6.313 -6.648
0.0152 0.01508 9.95424 1.0667152405 2.4858829975    1.001  3.345  3.5032  0.059    3  0.000  0.445   146.84    76.59    48.56    38.69    31.55  1 -2.52e-08      0.00 6.910e-01 2.938e-01 2.217e-03 1.230e-03 6.647e-03 -1.000 1.520e-02 -3.592 2.951 2.282 1.071 -0.959 -3.004 -5.486 -6.415 -6.758
0.0152 0.01508 9.95424 1.0667225122 2.4858841896    0.995  3.378  3.4988  0.005    3  0.000  0.445   164.06    84.25    53.18    42.44    34.62  1 -2.91e-08      0.00 6.910e-01 2.938e-01 2.217e-03 1.230e-03 6.647e-03 -1.000 1.520e-02 -3.675 2.958 2.432 1.259 -0.860 -2.949 -5.583 -6.517 -6.869
0.0152 0.01508 9.95424 1.0667283535 2.4858853817    0.990  3.403  3.4955 -0.035    3  0.000  0.445   176.37    90.45    56.90    45.47    37.09  1 -3.25e-08      0.00 6.910e-01 2.938e-01 2.217e-03 1.230e-03 6.647e-03 -1.000 1.520e-02 -3.736 2.960 2.530 1.377 -0.799 -2.911 -5.655 -6.592 -6.950
0.0152 0.01508 9.95424 1.0667283535 2.4858853817    0.990  1.687  3.6675  2.369    4  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.935e-01 2.914e-01 2.310e-03 1.106e-03 6.623e-03 -1.000 1.512e-02 0.553 3.081 2.065 0.982 0.350 -0.154 -0.900 -1.493 -1.578
0.0152 0.01508 9.95424 1.0668277740 2.4859032631    0.990  1.695  3.6670  2.359    4  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.935e-01 2.914e-01 2.310e-03 1.106e-03 6.623e-03 -1.000 1.512e-02 0.533 3.076 2.052 0.965 0.331 -0.173 -0.921 -1.516 -1.602
0.0152 0.01508 9.95424 1.0669298172 2.4859216213    0.990  1.699  3.6668  2.354    4  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.935e-01 2.914e-01 2.310e-03 1.106e-03 6.623e-03 -1.000 1.512e-02 0.524 3.072 2.045 0.957 0.322 -0.183 -0.932 -1.527 -1.613
0.0152 0.01508 9.95424 1.0670317411 2.4859399796    0.990  1.698  3.6670  2.356    4  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.935e-01 2.914e-01 2.310e-03 1.106e-03 6.623e-03 -1.000 1.512e-02 0.524 3.067 2.043 0.956 0.322 -0.182 -0.930 -1.525 -1.611
0.0152 0.01508 9.95424 1.0671343803 2.4859585762    0.991  1.696  3.6674  2.359    4  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.935e-01 2.914e-01 2.310e-03 1.106e-03 6.623e-03 -1.000 1.512e-02 0.529 3.062 2.044 0.959 0.326 -0.178 -0.924 -1.517 -1.603
0.0152 0.01508 9.95424 1.0672409534 2.4859776497    0.991  1.693  3.6679  2.364    4  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.935e-01 2.914e-01 2.310e-03 1.107e-03 6.623e-03 -1.000 1.512e-02 0.536 3.056 2.044 0.962 0.332 -0.171 -0.916 -1.507 -1.592
0.0152 0.01508 9.95424 1.0673432350 2.4859962463    0.991  1.691  3.6684  2.369    4  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.935e-01 2.914e-01 2.309e-03 1.107e-03 6.623e-03 -1.000 1.512e-02 0.543 3.050 2.045 0.966 0.337 -0.165 -0.907 -1.497 -1.582
0.0152 0.01508 9.95424 1.0674510002 2.4860155582    0.991  1.688  3.6690  2.374    4  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.935e-01 2.914e-01 2.309e-03 1.107e-03 6.623e-03 -1.000 1.512e-02 0.550 3.044 2.046 0.969 0.342 -0.158 -0.898 -1.487 -1.571
0.0152 0.01508 9.95424 1.0675545931 2.4860341549    0.991  1.685  3.6695  2.379    4  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.935e-01 2.914e-01 2.309e-03 1.107e-03 6.623e-03 -1.000 1.512e-02 0.557 3.038 2.047 0.973 0.347 -0.152 -0.890 -1.477 -1.562
0.0152 0.01508 9.95424 1.0676561594 2.4860525131    0.991  1.683  3.6699  2.383    4  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.935e-01 2.914e-01 2.309e-03 1.107e-03 6.623e-03 -1.000 1.512e-02 0.563 3.033 2.047 0.975 0.352 -0.146 -0.883 -1.469 -1.553
0.0152 0.01508 9.95424 1.0677667856 2.4860725403    0.991  1.681  3.6703  2.387    4  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.935e-01 2.914e-01 2.309e-03 1.107e-03 6.623e-03 -1.000 1.512e-02 0.568 3.028 2.048 0.978 0.356 -0.141 -0.876 -1.461 -1.544
0.0152 0.01508 9.95424 1.0678771734 2.4860923290    0.991  1.679  3.6707  2.390    4  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.935e-01 2.914e-01 2.309e-03 1.107e-03 6.623e-03 -1.000 1.512e-02 0.573 3.024 2.048 0.981 0.360 -0.137 -0.870 -1.454 -1.537
0.0152 0.01508 9.95424 1.0679882765 2.4861123562    0.992  1.677  3.6711  2.393    4  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.935e-01 2.914e-01 2.309e-03 1.108e-03 6.623e-03 -1.000 1.512e-02 0.577 3.019 2.048 0.983 0.363 -0.133 -0.865 -1.447 -1.531
0.0152 0.01508 9.95424 1.0680963993 2.4861316681    0.992  1.676  3.6714  2.396    4  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.935e-01 2.914e-01 2.309e-03 1.108e-03 6.623e-03 -1.000 1.512e-02 0.581 3.015 2.048 0.984 0.366 -0.129 -0.861 -1.442 -1.525
0.0152 0.01508 9.95424 1.0681449175 2.4861404896    0.992  1.675  3.6715  2.397    4  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.935e-01 2.914e-01 2.309e-03 1.108e-03 6.623e-03 -1.000 1.512e-02 0.582 3.014 2.048 0.985 0.367 -0.128 -0.859 -1.440 -1.523
0.0152 0.01508 9.95424 1.0681784153 2.4861464500    0.992  1.675  3.6716  2.398    4  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.935e-01 2.914e-01 2.309e-03 1.108e-03 6.623e-03 -1.000 1.512e-02 0.583 3.012 2.048 0.985 0.367 -0.127 -0.858 -1.439 -1.521
0.0152 0.01508 9.95424 1.0682822466 2.4861652851    0.992  1.674  3.6718  2.400    4  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.935e-01 2.914e-01 2.309e-03 1.108e-03 6.623e-03 -1.000 1.512e-02 0.585 3.009 2.047 0.986 0.369 -0.125 -0.855 -1.435 -1.517
